QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1490,Clone N-ary Tree,clone-n-ary-tree,Medium,83.12767425810904,True,"hash-table,tree,depth-first-search,breadth-first-search",algorithms
1491,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,Easy,63.47059112306292,False,"array,sorting",algorithms
1492,The kth Factor of n,the-kth-factor-of-n,Medium,68.45256146148135,False,"math,number-theory",algorithms
1493,Longest Subarray of 1's After Deleting One Element,longest-subarray-of-1s-after-deleting-one-element,Medium,67.91225968468324,False,"array,dynamic-programming,sliding-window",algorithms
1494,Parallel Courses II,parallel-courses-ii,Hard,29.46796665763895,False,"dynamic-programming,bit-manipulation,graph,bitmask",algorithms
1495,Friendly Movies Streamed Last Month,friendly-movies-streamed-last-month,Easy,49.05840144105519,True,database,database
1496,Path Crossing,path-crossing,Easy,62.49334142916212,False,"hash-table,string",algorithms
1497,Check If Array Pairs Are Divisible by k,check-if-array-pairs-are-divisible-by-k,Medium,38.482640377196745,False,"array,hash-table,counting",algorithms
1498,Number of Subsequences That Satisfy the Given Sum Condition,number-of-subsequences-that-satisfy-the-given-sum-condition,Medium,43.58745044957942,False,"array,two-pointers,binary-search,sorting",algorithms
1499,Max Value of Equation,max-value-of-equation,Hard,44.12838263058527,False,"array,queue,sliding-window,heap-priority-queue,monotonic-queue",algorithms
1500,Design a File Sharing System,design-a-file-sharing-system,Medium,43.03547963206307,True,"hash-table,design,sorting,heap-priority-queue,data-stream",algorithms
1501,Countries You Can Safely Invest In,countries-you-can-safely-invest-in,Medium,50.24618384194874,True,database,database
1502,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,Easy,69.55613364767092,False,"array,sorting",algorithms
1503,Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,Medium,68.51068960579958,False,"array,brainteaser,simulation",algorithms
1504,Count Submatrices With All Ones,count-submatrices-with-all-ones,Medium,57.23079204983684,False,"array,dynamic-programming,stack,matrix,monotonic-stack",algorithms
1505,Minimum Possible Integer After at Most K Adjacent Swaps On Digits,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,Hard,39.9041497938106,False,"string,greedy,binary-indexed-tree,segment-tree",algorithms
1506,Find Root of N-Ary Tree,find-root-of-n-ary-tree,Medium,78.39400709685899,True,"hash-table,bit-manipulation,tree,depth-first-search",algorithms
1507,Reformat Date,reformat-date,Easy,66.66666666666666,False,string,algorithms
1508,Range Sum of Sorted Subarray Sums,range-sum-of-sorted-subarray-sums,Medium,63.18453969251914,False,"array,two-pointers,binary-search,sorting",algorithms
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,minimum-difference-between-largest-and-smallest-value-in-three-moves,Medium,59.25372270415418,False,"array,greedy,sorting",algorithms
1510,Stone Game IV,stone-game-iv,Hard,59.63329590916997,False,"math,dynamic-programming,game-theory",algorithms
1511,Customer Order Frequency,customer-order-frequency,Easy,67.57264643872031,True,database,database
1512,Number of Good Pairs,number-of-good-pairs,Easy,89.26999330915237,False,"array,hash-table,math,counting",algorithms
1513,Number of Substrings With Only 1s,number-of-substrings-with-only-1s,Medium,47.07390840486654,False,"math,string",algorithms
1514,Path with Maximum Probability,path-with-maximum-probability,Medium,65.50966118821273,False,"array,graph,heap-priority-queue,shortest-path",algorithms
1515,Best Position for a Service Centre,best-position-for-a-service-centre,Hard,34.8596950284219,False,"array,math,geometry,randomized",algorithms
1516,Move Sub-Tree of N-Ary Tree,move-sub-tree-of-n-ary-tree,Hard,61.67680507802169,True,"tree,depth-first-search",algorithms
1517,Find Users With Valid E-Mails,find-users-with-valid-e-mails,Easy,44.06372097555455,False,database,database
1518,Water Bottles,water-bottles,Easy,70.99742941261931,False,"math,simulation",algorithms
1519,Number of Nodes in the Sub-Tree With the Same Label,number-of-nodes-in-the-sub-tree-with-the-same-label,Medium,54.9902755579519,False,"hash-table,tree,depth-first-search,breadth-first-search,counting",algorithms
1520,Maximum Number of Non-Overlapping Substrings,maximum-number-of-non-overlapping-substrings,Hard,39.730437871924686,False,"string,greedy",algorithms
1521,Find a Value of a Mysterious Function Closest to Target,find-a-value-of-a-mysterious-function-closest-to-target,Hard,45.45162456323547,False,"array,binary-search,bit-manipulation,segment-tree",algorithms
1522,Diameter of N-Ary Tree,diameter-of-n-ary-tree,Medium,74.50851804893688,True,"tree,depth-first-search",algorithms
1523,Count Odd Numbers in an Interval Range,count-odd-numbers-in-an-interval-range,Easy,50.01142807857343,False,math,algorithms
1524,Number of Sub-arrays With Odd Sum,number-of-sub-arrays-with-odd-sum,Medium,43.818922977901735,False,"array,math,dynamic-programming,prefix-sum",algorithms
1525,Number of Good Ways to Split a String,number-of-good-ways-to-split-a-string,Medium,68.2989230298081,False,"hash-table,string,dynamic-programming,bit-manipulation",algorithms
1526,Minimum Number of Increments on Subarrays to Form a Target Array,minimum-number-of-increments-on-subarrays-to-form-a-target-array,Hard,71.20642515379357,False,"array,dynamic-programming,stack,greedy,monotonic-stack",algorithms
1527,Patients With a Condition,patients-with-a-condition,Easy,40.395694384466516,False,database,database
1528,Shuffle String,shuffle-string,Easy,84.88205623345706,False,"array,string",algorithms
1529,Minimum Suffix Flips,minimum-suffix-flips,Medium,73.45932302116368,False,"string,greedy",algorithms
1530,Number of Good Leaf Nodes Pairs,number-of-good-leaf-nodes-pairs,Medium,71.89981851179674,False,"tree,depth-first-search,binary-tree",algorithms
1531,String Compression II,string-compression-ii,Hard,52.48616752402621,False,"string,dynamic-programming",algorithms
1532,The Most Recent Three Orders,the-most-recent-three-orders,Medium,68.47818803189708,True,database,database
1533,Find the Index of the Large Integer,find-the-index-of-the-large-integer,Medium,56.15800187911055,True,"array,binary-search,interactive",algorithms
1534,Count Good Triplets,count-good-triplets,Easy,81.47079611900018,False,"array,enumeration",algorithms
1535,Find the Winner of an Array Game,find-the-winner-of-an-array-game,Medium,56.90401421650966,False,"array,simulation",algorithms
1536,Minimum Swaps to Arrange a Binary Grid,minimum-swaps-to-arrange-a-binary-grid,Medium,47.71042959571007,False,"array,greedy,matrix",algorithms
1537,Get the Maximum Score,get-the-maximum-score,Hard,39.62786406274027,False,"array,two-pointers,dynamic-programming,greedy",algorithms
1538,Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,Medium,70.09542293385088,True,"array,math,interactive",algorithms
1539,Kth Missing Positive Number,kth-missing-positive-number,Easy,60.751218546217025,False,"array,binary-search",algorithms
1540,Can Convert String in K Moves,can-convert-string-in-k-moves,Medium,35.47937285311023,False,"hash-table,string",algorithms
1541,Minimum Insertions to Balance a Parentheses String,minimum-insertions-to-balance-a-parentheses-string,Medium,52.735088404884,False,"string,stack,greedy",algorithms
1542,Find Longest Awesome Substring,find-longest-awesome-substring,Hard,44.18558568759554,False,"hash-table,string,bit-manipulation",algorithms
1543,Fix Product Name Format,fix-product-name-format,Easy,59.31815614054909,True,database,database
1544,Make The String Great,make-the-string-great,Easy,68.33054101584857,False,"string,stack",algorithms
1545,Find Kth Bit in Nth Binary String,find-kth-bit-in-nth-binary-string,Medium,59.108547456738336,False,"string,recursion,simulation",algorithms
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,Medium,47.92100130039012,False,"array,hash-table,greedy,prefix-sum",algorithms
1547,Minimum Cost to Cut a Stick,minimum-cost-to-cut-a-stick,Hard,61.70074708007436,False,"array,dynamic-programming,sorting",algorithms
1548,The Most Similar Path in a Graph,the-most-similar-path-in-a-graph,Hard,59.24318459243184,True,"dynamic-programming,graph",algorithms
1549,The Most Recent Orders for Each Product,the-most-recent-orders-for-each-product,Medium,64.83649319251813,True,database,database
1550,Three Consecutive Odds,three-consecutive-odds,Easy,68.3005190686481,False,array,algorithms
1551,Minimum Operations to Make Array Equal,minimum-operations-to-make-array-equal,Medium,82.4339215972256,False,math,algorithms
1552,Magnetic Force Between Two Balls,magnetic-force-between-two-balls,Medium,71.07483128225486,False,"array,binary-search,sorting",algorithms
1553,Minimum Number of Days to Eat N Oranges,minimum-number-of-days-to-eat-n-oranges,Hard,35.50886730658512,False,"dynamic-programming,memoization",algorithms
1554,Strings Differ by One Character,strings-differ-by-one-character,Medium,41.5848492399701,True,"hash-table,string,rolling-hash,hash-function",algorithms
1555,Bank Account Summary,bank-account-summary,Medium,51.341681574239715,True,database,database
1556,Thousand Separator,thousand-separator,Easy,53.77260404419266,False,string,algorithms
1557,Minimum Number of Vertices to Reach All Nodes,minimum-number-of-vertices-to-reach-all-nodes,Medium,81.02959509537715,False,graph,algorithms
1558,Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,Medium,63.57492294205809,False,"array,greedy,bit-manipulation",algorithms
1559,Detect Cycles in 2D Grid,detect-cycles-in-2d-grid,Medium,48.89321859609244,False,"array,depth-first-search,breadth-first-search,union-find,matrix",algorithms
1560,Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,Easy,58.96122639350898,False,"array,simulation",algorithms
1561,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,Medium,84.50157112106292,False,"array,math,greedy,sorting,game-theory",algorithms
1562,Find Latest Group of Size M,find-latest-group-of-size-m,Medium,42.97582567245489,False,"array,binary-search,simulation",algorithms
1563,Stone Game V,stone-game-v,Hard,41.16498909257913,False,"array,math,dynamic-programming,game-theory",algorithms
1564,Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,Medium,67.42335501070404,True,"array,greedy,sorting",algorithms
1565,Unique Orders and Customers Per Month,unique-orders-and-customers-per-month,Easy,82.10745006560724,True,database,database
1566,Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,Easy,43.39383305869382,False,"array,enumeration",algorithms
1567,Maximum Length of Subarray With Positive Product,maximum-length-of-subarray-with-positive-product,Medium,44.28938703712056,False,"array,dynamic-programming,greedy",algorithms
1568,Minimum Number of Days to Disconnect Island,minimum-number-of-days-to-disconnect-island,Hard,59.79972511290006,False,"array,depth-first-search,breadth-first-search,matrix,strongly-connected-component",algorithms
1569,Number of Ways to Reorder Array to Get Same BST,number-of-ways-to-reorder-array-to-get-same-bst,Hard,53.55646166043719,False,"array,math,divide-and-conquer,dynamic-programming,tree,union-find,binary-search-tree,memoization,combinatorics,binary-tree",algorithms
1570,Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,Medium,89.87181093961392,True,"array,hash-table,two-pointers,design",algorithms
1571,Warehouse Manager,warehouse-manager,Easy,87.56776219719549,True,database,database
1572,Matrix Diagonal Sum,matrix-diagonal-sum,Easy,83.24032040117385,False,"array,matrix",algorithms
1573,Number of Ways to Split a String,number-of-ways-to-split-a-string,Medium,33.554273908926575,False,"math,string",algorithms
1574,Shortest Subarray to be Removed to Make Array Sorted,shortest-subarray-to-be-removed-to-make-array-sorted,Medium,38.12887280223964,False,"array,two-pointers,binary-search,stack,monotonic-stack",algorithms
1575,Count All Possible Routes,count-all-possible-routes,Hard,65.18939268848453,False,"array,dynamic-programming,memoization",algorithms
1576,Replace All ?'s to Avoid Consecutive Repeating Characters,replace-all-s-to-avoid-consecutive-repeating-characters,Easy,46.13153229705379,False,string,algorithms
1577,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,Medium,41.50214104361666,False,"array,hash-table,math,two-pointers",algorithms
1578,Minimum Time to Make Rope Colorful,minimum-time-to-make-rope-colorful,Medium,63.69267073311972,False,"array,string,dynamic-programming,greedy",algorithms
1579,Remove Max Number of Edges to Keep Graph Fully Traversable,remove-max-number-of-edges-to-keep-graph-fully-traversable,Hard,70.79931844406819,False,"union-find,graph",algorithms
1580,Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,Medium,66.02253226889503,True,"array,greedy,sorting",algorithms
1581,Customer Who Visited but Did Not Make Any Transactions,customer-who-visited-but-did-not-make-any-transactions,Easy,67.9525010679381,False,database,database
1582,Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,Easy,68.66313836002475,False,"array,matrix",algorithms
1583,Count Unhappy Friends,count-unhappy-friends,Medium,61.70548507227167,False,"array,simulation",algorithms
1584,Min Cost to Connect All Points,min-cost-to-connect-all-points,Medium,67.54925911306927,False,"array,union-find,graph,minimum-spanning-tree",algorithms
1585,Check If String Is Transformable With Substring Sort Operations,check-if-string-is-transformable-with-substring-sort-operations,Hard,48.66778360265903,False,"string,greedy,sorting",algorithms
1586,Binary Search Tree Iterator II,binary-search-tree-iterator-ii,Medium,62.40501438200317,True,"stack,tree,design,binary-search-tree,binary-tree,iterator",algorithms
1587,Bank Account Summary II,bank-account-summary-ii,Easy,83.36916278514272,False,database,database
1588,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,Easy,83.24690865576386,False,"array,math,prefix-sum",algorithms
1589,Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,Medium,38.48530574117986,False,"array,greedy,sorting,prefix-sum",algorithms
1590,Make Sum Divisible by P,make-sum-divisible-by-p,Medium,29.229347866661687,False,"array,hash-table,prefix-sum",algorithms
1591,Strange Printer II,strange-printer-ii,Hard,59.45518366539774,False,"array,graph,topological-sort,matrix",algorithms
1592,Rearrange Spaces Between Words,rearrange-spaces-between-words,Easy,43.348887635428646,False,string,algorithms
1593,Split a String Into the Max Number of Unique Substrings,split-a-string-into-the-max-number-of-unique-substrings,Medium,56.917187743578204,False,"hash-table,string,backtracking",algorithms
1594,Maximum Non Negative Product in a Matrix,maximum-non-negative-product-in-a-matrix,Medium,34.04794805403883,False,"array,dynamic-programming,matrix",algorithms
1595,Minimum Cost to Connect Two Groups of Points,minimum-cost-to-connect-two-groups-of-points,Hard,48.44560890814733,False,"array,dynamic-programming,bit-manipulation,matrix,bitmask",algorithms
1596,The Most Frequently Ordered Products for Each Customer,the-most-frequently-ordered-products-for-each-customer,Medium,78.41393946163298,True,database,database
1597,Build Binary Expression Tree From Infix Expression,build-binary-expression-tree-from-infix-expression,Hard,62.4813153961136,True,"string,stack,tree,binary-tree",algorithms
1598,Crawler Log Folder,crawler-log-folder,Easy,71.76203713120218,False,"array,string,stack",algorithms
1599,Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,Medium,44.286002555996504,False,"array,simulation",algorithms
1600,Throne Inheritance,throne-inheritance,Medium,65.40337188240211,False,"hash-table,tree,depth-first-search,design",algorithms
1601,Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,Hard,64.54703930720352,False,"array,backtracking,bit-manipulation,enumeration",algorithms
1602,Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,Medium,75.41928215032996,True,"tree,breadth-first-search,binary-tree",algorithms
1603,Design Parking System,design-parking-system,Easy,87.99711317265333,False,"design,simulation,counting",algorithms
1604,Alert Using Same Key-Card Three or More Times in a One Hour Period,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,Medium,45.981464050394614,False,"array,hash-table,string,sorting",algorithms
1605,Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,Medium,83.08580395673373,False,"array,greedy,matrix",algorithms
1606,Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,Hard,43.65792575132587,False,"array,greedy,heap-priority-queue,ordered-set",algorithms
1607,Sellers With No Sales,sellers-with-no-sales,Easy,54.28584511126713,True,database,database
1608,Special Array With X Elements Greater Than or Equal X,special-array-with-x-elements-greater-than-or-equal-x,Easy,66.87385522809477,False,"array,binary-search,sorting",algorithms
1609,Even Odd Tree,even-odd-tree,Medium,66.00406823354076,False,"tree,breadth-first-search,binary-tree",algorithms
1610,Maximum Number of Visible Points,maximum-number-of-visible-points,Hard,37.4149900508512,False,"array,math,geometry,sliding-window,sorting",algorithms
1611,Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,Hard,74.03171174709145,False,"dynamic-programming,bit-manipulation,memoization",algorithms
1612,Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,Medium,70.7012308839985,True,"hash-table,tree,depth-first-search,binary-tree,counting",algorithms
1613,Find the Missing IDs,find-the-missing-ids,Medium,73.02785732882062,True,database,database
1614,Maximum Nesting Depth of the Parentheses,maximum-nesting-depth-of-the-parentheses,Easy,83.96194435776614,False,"string,stack",algorithms
1615,Maximal Network Rank,maximal-network-rank,Medium,65.1995258441478,False,graph,algorithms
1616,Split Two Strings to Make Palindrome,split-two-strings-to-make-palindrome,Medium,31.1152998079522,False,"two-pointers,string",algorithms
1617,Count Subtrees With Max Distance Between Cities,count-subtrees-with-max-distance-between-cities,Hard,66.38936082957409,False,"dynamic-programming,bit-manipulation,tree,enumeration,bitmask",algorithms
1618,Maximum Font to Fit a Sentence in a Screen,maximum-font-to-fit-a-sentence-in-a-screen,Medium,61.086765994741455,True,"array,string,binary-search,interactive",algorithms
1619,Mean of Array After Removing Some Elements,mean-of-array-after-removing-some-elements,Easy,69.15258598507592,False,"array,sorting",algorithms
1620,Coordinate With Maximum Network Quality,coordinate-with-maximum-network-quality,Medium,38.258413166298205,False,"array,enumeration",algorithms
1621,Number of Sets of K Non-Overlapping Line Segments,number-of-sets-of-k-non-overlapping-line-segments,Medium,43.867099675243566,False,"math,dynamic-programming,combinatorics",algorithms
1622,Fancy Sequence,fancy-sequence,Hard,17.591804262565073,False,"math,design,segment-tree",algorithms
1623,All Valid Triplets That Can Represent a Country,all-valid-triplets-that-can-represent-a-country,Easy,81.9210399614829,True,database,database
1624,Largest Substring Between Two Equal Characters,largest-substring-between-two-equal-characters,Easy,68.55189799359879,False,"hash-table,string",algorithms
1625,Lexicographically Smallest String After Applying Operations,lexicographically-smallest-string-after-applying-operations,Medium,65.81072685856284,False,"string,depth-first-search,breadth-first-search,enumeration",algorithms
1626,Best Team With No Conflicts,best-team-with-no-conflicts,Medium,50.40763897849778,False,"array,dynamic-programming,sorting",algorithms
1627,Graph Connectivity With Threshold,graph-connectivity-with-threshold,Hard,47.42486530653934,False,"array,math,union-find,number-theory",algorithms
1628,Design an Expression Tree With Evaluate Function,design-an-expression-tree-with-evaluate-function,Medium,82.5217524042131,True,"array,math,stack,tree,design,binary-tree",algorithms
1629,Slowest Key,slowest-key,Easy,59.19742994005106,False,"array,string",algorithms
1630,Arithmetic Subarrays,arithmetic-subarrays,Medium,83.7434152309346,False,"array,hash-table,sorting",algorithms
1631,Path With Minimum Effort,path-with-minimum-effort,Medium,60.29243976271373,False,"array,binary-search,depth-first-search,breadth-first-search,union-find,heap-priority-queue,matrix",algorithms
1632,Rank Transform of a Matrix,rank-transform-of-a-matrix,Hard,41.03160437737754,False,"array,union-find,graph,topological-sort,sorting,matrix",algorithms
1633,Percentage of Users Attended a Contest,percentage-of-users-attended-a-contest,Easy,57.67115704896555,False,database,database
1634,Add Two Polynomials Represented as Linked Lists,add-two-polynomials-represented-as-linked-lists,Medium,60.362788078671116,True,"linked-list,math,two-pointers",algorithms
1635,Hopper Company Queries I,hopper-company-queries-i,Hard,47.776818476149366,True,database,database
1636,Sort Array by Increasing Frequency,sort-array-by-increasing-frequency,Easy,79.85989042346763,False,"array,hash-table,sorting",algorithms
1637,Widest Vertical Area Between Two Points Containing No Points,widest-vertical-area-between-two-points-containing-no-points,Easy,87.35218609948016,False,"array,sorting",algorithms
1638,Count Substrings That Differ by One Character,count-substrings-that-differ-by-one-character,Medium,71.34915831708246,False,"hash-table,string,dynamic-programming,enumeration",algorithms
1639,Number of Ways to Form a Target String Given a Dictionary,number-of-ways-to-form-a-target-string-given-a-dictionary,Hard,50.79211512879429,False,"array,string,dynamic-programming",algorithms
1640,Check Array Formation Through Concatenation,check-array-formation-through-concatenation,Easy,56.68049512631117,False,"array,hash-table",algorithms
1641,Count Sorted Vowel Strings,count-sorted-vowel-strings,Medium,78.63185693680438,False,"math,dynamic-programming,combinatorics",algorithms
1642,Furthest Building You Can Reach,furthest-building-you-can-reach,Medium,49.91507267900887,False,"array,greedy,heap-priority-queue",algorithms
1643,Kth Smallest Instructions,kth-smallest-instructions,Hard,48.43071667496975,False,"array,math,dynamic-programming,combinatorics",algorithms
1644,Lowest Common Ancestor of a Binary Tree II,lowest-common-ancestor-of-a-binary-tree-ii,Medium,65.11059897248998,True,"tree,depth-first-search,binary-tree",algorithms
1645,Hopper Company Queries II,hopper-company-queries-ii,Hard,39.19940442102852,True,database,database
1646,Get Maximum in Generated Array,get-maximum-in-generated-array,Easy,50.58828871784392,False,"array,simulation",algorithms
1647,Minimum Deletions to Make Character Frequencies Unique,minimum-deletions-to-make-character-frequencies-unique,Medium,61.269967559583996,False,"hash-table,string,greedy,sorting",algorithms
1648,Sell Diminishing-Valued Colored Balls,sell-diminishing-valued-colored-balls,Medium,30.000312299932858,False,"array,math,binary-search,greedy,sorting,heap-priority-queue",algorithms
1649,Create Sorted Array through Instructions,create-sorted-array-through-instructions,Hard,39.304101094015095,False,"array,binary-search,divide-and-conquer,binary-indexed-tree,segment-tree,merge-sort,ordered-set",algorithms
1650,Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,Medium,80.39101057217756,True,"hash-table,two-pointers,tree,binary-tree",algorithms
1651,Hopper Company Queries III,hopper-company-queries-iii,Hard,65.38604651162791,True,database,database
1652,Defuse the Bomb,defuse-the-bomb,Easy,66.81048788582807,False,"array,sliding-window",algorithms
1653,Minimum Deletions to Make String Balanced,minimum-deletions-to-make-string-balanced,Medium,65.79338235887666,False,"string,dynamic-programming,stack",algorithms
1654,Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,Medium,29.639603132067087,False,"array,dynamic-programming,breadth-first-search",algorithms
1655,Distribute Repeating Integers,distribute-repeating-integers,Hard,39.730869554618366,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1656,Design an Ordered Stream,design-an-ordered-stream,Easy,84.36680325956073,False,"array,hash-table,design,data-stream",algorithms
1657,Determine if Two Strings Are Close,determine-if-two-strings-are-close,Medium,54.41024673248869,False,"hash-table,string,sorting,counting",algorithms
1658,Minimum Operations to Reduce X to Zero,minimum-operations-to-reduce-x-to-zero,Medium,39.795404963733986,False,"array,hash-table,binary-search,sliding-window,prefix-sum",algorithms
1659,Maximize Grid Happiness,maximize-grid-happiness,Hard,40.02819359602604,False,"dynamic-programming,bit-manipulation,memoization,bitmask",algorithms
1660,Correct a Binary Tree,correct-a-binary-tree,Medium,74.43581206067333,True,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1661,Average Time of Process per Machine,average-time-of-process-per-machine,Easy,68.35116446399758,False,database,database
1662,Check If Two String Arrays are Equivalent,check-if-two-string-arrays-are-equivalent,Easy,85.5864229747709,False,"array,string",algorithms
1663,Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,Medium,66.91529700465142,False,"string,greedy",algorithms
1664,Ways to Make a Fair Array,ways-to-make-a-fair-array,Medium,63.796373211291005,False,"array,prefix-sum",algorithms
1665,Minimum Initial Energy to Finish Tasks,minimum-initial-energy-to-finish-tasks,Hard,58.46153846153847,False,"array,greedy,sorting",algorithms
1666,Change the Root of a Binary Tree,change-the-root-of-a-binary-tree,Medium,74.23952975753123,True,"tree,depth-first-search,binary-tree",algorithms
1667,Fix Names in a Table,fix-names-in-a-table,Easy,61.43533496036476,False,database,database
1668,Maximum Repeating Substring,maximum-repeating-substring,Easy,38.918915445074965,False,"string,dynamic-programming,string-matching",algorithms
1669,Merge In Between Linked Lists,merge-in-between-linked-lists,Medium,81.81970156196623,False,linked-list,algorithms
1670,Design Front Middle Back Queue,design-front-middle-back-queue,Medium,56.75221739950934,False,"array,linked-list,design,queue,data-stream",algorithms
1671,Minimum Number of Removals to Make Mountain Array,minimum-number-of-removals-to-make-mountain-array,Hard,42.13295378007091,False,"array,binary-search,dynamic-programming,greedy",algorithms
1672,Richest Customer Wealth,richest-customer-wealth,Easy,88.25080105409735,False,"array,matrix",algorithms
1673,Find the Most Competitive Subsequence,find-the-most-competitive-subsequence,Medium,50.866281990773864,False,"array,stack,greedy,monotonic-stack",algorithms
1674,Minimum Moves to Make Array Complementary,minimum-moves-to-make-array-complementary,Medium,40.4740665222378,False,"array,hash-table,prefix-sum",algorithms
1675,Minimize Deviation in Array,minimize-deviation-in-array,Hard,54.01834862385321,False,"array,greedy,heap-priority-queue,ordered-set",algorithms
1676,Lowest Common Ancestor of a Binary Tree IV,lowest-common-ancestor-of-a-binary-tree-iv,Medium,78.54659014179607,True,"hash-table,tree,depth-first-search,binary-tree",algorithms
1677,Product's Worth Over Invoices,products-worth-over-invoices,Easy,38.28092699379828,True,database,database
1678,Goal Parser Interpretation,goal-parser-interpretation,Easy,87.41849841877172,False,string,algorithms
1679,Max Number of K-Sum Pairs,max-number-of-k-sum-pairs,Medium,55.24817632618952,False,"array,hash-table,two-pointers,sorting",algorithms
1680,Concatenation of Consecutive Binary Numbers,concatenation-of-consecutive-binary-numbers,Medium,57.18341389595852,False,"math,bit-manipulation,simulation",algorithms
1681,Minimum Incompatibility,minimum-incompatibility,Hard,39.14684455367331,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1682,Longest Palindromic Subsequence II,longest-palindromic-subsequence-ii,Medium,50.16516382465851,True,"string,dynamic-programming",algorithms
1683,Invalid Tweets,invalid-tweets,Easy,85.4742273565911,False,database,database
1684,Count the Number of Consistent Strings,count-the-number-of-consistent-strings,Easy,88.07601992232486,False,"array,hash-table,string,bit-manipulation,counting",algorithms
1685,Sum of Absolute Differences in a Sorted Array,sum-of-absolute-differences-in-a-sorted-array,Medium,68.30963301362642,False,"array,math,prefix-sum",algorithms
1686,Stone Game VI,stone-game-vi,Medium,57.88967543742487,False,"array,math,greedy,sorting,heap-priority-queue,game-theory",algorithms
1687,Delivering Boxes from Storage to Ports,delivering-boxes-from-storage-to-ports,Hard,39.285513992485,False,"array,dynamic-programming,segment-tree,queue,heap-priority-queue,prefix-sum,monotonic-queue",algorithms
1688,Count of Matches in Tournament,count-of-matches-in-tournament,Easy,85.72283170766329,False,"math,simulation",algorithms
1689,Partitioning Into Minimum Number Of Deci-Binary Numbers,partitioning-into-minimum-number-of-deci-binary-numbers,Medium,88.74419366539132,False,"string,greedy",algorithms
1690,Stone Game VII,stone-game-vii,Medium,58.2038668700769,False,"array,math,dynamic-programming,game-theory",algorithms
1691,Maximum Height by Stacking Cuboids ,maximum-height-by-stacking-cuboids,Hard,58.42598282958079,False,"array,dynamic-programming,sorting",algorithms
1692,Count Ways to Distribute Candies,count-ways-to-distribute-candies,Hard,62.60869565217392,True,dynamic-programming,algorithms
1693,Daily Leads and Partners,daily-leads-and-partners,Easy,86.54845224637036,False,database,database
1694,Reformat Phone Number,reformat-phone-number,Easy,66.37468716481945,False,string,algorithms
1695,Maximum Erasure Value,maximum-erasure-value,Medium,58.53311635334,False,"array,hash-table,sliding-window",algorithms
1696,Jump Game VI,jump-game-vi,Medium,45.672463239560365,False,"array,dynamic-programming,queue,heap-priority-queue,monotonic-queue",algorithms
1697,Checking Existence of Edge Length Limited Paths,checking-existence-of-edge-length-limited-paths,Hard,62.59616646190913,False,"array,two-pointers,union-find,graph,sorting",algorithms
1698,Number of Distinct Substrings in a String,number-of-distinct-substrings-in-a-string,Medium,64.56890775072594,True,"string,trie,rolling-hash,suffix-array,hash-function",algorithms
1699,Number of Calls Between Two Persons,number-of-calls-between-two-persons,Medium,81.07938846933138,True,database,database
1700,Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,Easy,78.372935964559,False,"array,stack,queue,simulation",algorithms
